date,comp,place,value,placeID
2021-01-25,Q,Torino,712.0757118893689,0
2021-01-26,Q,Torino,712.2421634976251,0
2021-01-27,Q,Torino,710.5193605567581,0
2021-01-28,Q,Torino,706.9640475534868,0
2021-01-29,Q,Torino,701.6720904023496,0
2021-01-30,Q,Torino,694.7696421787764,0
2021-01-31,Q,Torino,686.4045405959262,0
2021-02-01,Q,Torino,676.7391580557688,0
2021-02-02,Q,Torino,665.9439650058696,0
2021-02-03,Q,Torino,654.19175301595,0
2021-02-04,Q,Torino,641.6533448933473,0
2021-02-05,Q,Torino,628.4943101258492,0
2021-02-06,Q,Torino,614.8723278310106,0
2021-02-07,Q,Torino,600.9353654852586,0
2021-02-08,Q,Torino,586.820143974169,0
2021-02-09,Q,Torino,572.650328610005,0
2021-02-10,Q,Torino,558.5362650065891,0
2021-02-11,Q,Torino,544.5733614393292,0
2021-02-12,Q,Torino,530.8404032617826,0
2021-02-13,Q,Torino,517.4006340789396,0
2021-02-14,Q,Torino,504.3049301760143,0
2021-02-15,Q,Torino,491.5946843223537,0
2021-02-16,Q,Torino,479.3031145899226,0
